Product_Reporting,Visitor_ID,State_Code
Refinance,3152925482867880521_1929951117379280611,39
Purchase,6540746636856044961_1198975807186714497,41
Refinance,4844946315398816505_7820827046539766780,24
Purchase,5525582137831339382_7825078019888172794,31
Purchase,6617570962265445951_5335673393042367460,39
Purchase,8300118461874362206_1673326126250109277,6
Purchase,2650268937789288561_2379842866008985017,23
Purchase,6369657423481199349_4328454005154450596,34
Refinance,2645283607077928516_8820239365046698419,36
Refinance,1079081144579985433_9113532181121743963,42
Personal,3278989305201149248_132453990741565962,13
Purchase,8202235547132029900_3769121347927780514,22
Refinance,116163368613133039_6301815040367974649,51
Personal,410521528688339560_5054714102126429153,20
Refinance,8651197203936107379_6166021260059572853,25
Refinance,488060594019538163_3524689150566445102,37
Purchase,5971759196026568952_3742724736869496762,17
Refinance,3117249557544233356_1463689943079706982,48
Purchase,4377417138780151205_4898957823921444533,26
Purchase,85419179375747961_646570506129423121,48
Refinance,7011712299350581852_8345827875061703410,47
Refinance,4866645680227113165_4914034738699700425,38
Purchase,9159882349434771691_5433293223361306372,22
Personal,3004529889847351685_3016602663538083830,36
Purchase,7341356917287560956_741488199199361931,23
Personal,1141519751956108516_8692536876250360416,37
Purchase,8787533816995590614_2222008548521930914,38
Personal,1746344174084078678_1483548716911423709,39
Refinance,1973158592880524781_4755219296592830019,16
Purchase,1090082315458386831_6255513411685787554,8
Personal,5817635883469590778_8472912886093493420,39
Refinance,8921517821782644186_7771278879825125298,48
Purchase,1912331213677906438_5593482328928993480,12
Refinance,2762144067503732381_396002334834585791,18
Refinance,8219958289186812979_657934730012017572,48
Refinance,320778804286783535_7308857524134838113,37
Refinance,8726463899282508463_431408444968309754,12
unknown,4237324528162800323_7777278456777869221,1
Purchase,1410438832520764640_1626198739869376949,48
Refinance,1410438832520764640_1626198739869376949,48
Refinance,6898223493375345429_8719187441599512113,6
Personal,7600812688909437717_2351886344993209649,36
Purchase,2958822343687436594_5769187990159990996,37
Auto,3211986101172383887_8679943739297908116,47
Refinance,2412513927740893313_5896507156631405736,13
Purchase,3387104180360330415_7091942236552517680,31
Personal,4884749987041107282_3371956709262803491,48
Refinance,8242060738123242410_4061977324304607445,8
Reverse Mortgage,7952335488383859230_6527054252693291435,39
Personal,3144880630748737037_8993956449612812804,13
Home Equity,144295170590628099_8275117684469437958,17
Refinance,653710020066176746_9173503392400728230,8
Purchase,4525199452831468280_5336005891483546369,27
Refinance,716522036628019256_7955667360167740102,6
Personal,4926040972849147854_9134341628222282809,13
Personal,8163957605572265557_3711882931479372460,22
Personal,5582226352559862950_3186541535839415598,48
Personal,3924489899016055003_2098715955014197726,13
Refinance,1744503441955040159_2875520822225071657,6
Personal,1435123431447327914_5497477347605556219,36
Personal,4667018669224382725_7394175473843989754,45
Personal,6787589631705233033_5145296733376294734,29
Purchase,991787302003836468_1221567346671470872,34
Personal,4898901918903628046_2930700860754584264,13
Personal,7253659911369273897_698744561783057386,48
Personal,1422029571792510120_6325019516367252848,35
Personal,8766272133767508397_4722568187099459299,37
Personal,4231078673216705152_579560620214959190,48
Purchase,1110003566961980231_3456287027232036702,36
Personal,2386403790880438300_4045089733021188145,48
Refinance,2213638715736057094_1828585391669812248,53
Personal,1868998390077882307_6471968761602694310,6
Personal,3154864202116278947_4600925087325901901,26
Personal,4178804224980155199_3737738609301891606,47
Refinance,1560661105133954027_5326241950473925745,53
Refinance,6455728334454170746_7845145947848798964,17
Personal,6373310548060432758_499230497381626874,6
Refinance,7296617202735522995_208177552433359956,6
Refinance,369577949514367784_8224582415603177848,48
Refinance,6579002167212303693_4478561941726818774,6
Personal,1257701289217502780_8378900175583383178,34
Purchase,3684363639813075020_7507425082454455844,13
Refinance,4951929360857090285_4965075148883119231,42
Personal,1157232557479717489_8437196250654876784,8
Purchase,7148959434407295289_4075712949530596708,41
Refinance,1009173969127049844_1730349467763840179,17
Refinance,3063158120554069582_2307820242820517970,24
Personal,2839783204623304937_1398386768808410962,47
Refinance,1311322385301058925_7269119431450354927,37
Refinance,3941687462205530022_502333752724606319,51
Personal,367726835531846082_4189121424297122716,39
Purchase,4307574698530538618_5320479557696650462,16
Purchase,8928030536332813911_4232771342502432053,32
Purchase,3841865206216770050_1173421167716522376,27
Personal,5415949061725240439_4322215068609413682,1
unknown,1007597116614961339_4104250761054111669,17
unknown,1363050071042169516_8633283838368037911,26
unknown,1431188104990790738_336691233193746225,39
unknown,1470045567312930967_6193994113463552050,50
unknown,1804314929684263961_2919681754216529638,39
unknown,2257640446529465738_6937771006929695067,37
unknown,2516586987604505284_6793907554139476664,39
unknown,2720868621893498256_1514505879332052395,48
unknown,3189835823309886795_5594683149170511468,13
unknown,3601536683300686428_3288384215501599449,6
unknown,3644738768298163335_2176874449845923923,4
unknown,3730836694343550383_1532435971757369449,27
unknown,3801360497389428379_5250654441450183732,34
unknown,3997892340938337447_4042380847159480897,29
unknown,4026431451787991740_4829952764557157496,34
unknown,4801263984950861671_5895536200455881173,3
unknown,4920952074673633937_1134511481641288543,12
unknown,5136547555747835396_1434797283848068387,6
unknown,5577968771746503712_8107274160708633293,6
unknown,5592903077939142390_4909695312161904916,17
unknown,5674594795942665002_5266857215207393030,42
unknown,5681769181303275084_6317001475904248149,37
unknown,6556133206956360311_1540927528697849344,10
unknown,6848384207403733341_3901239609551759731,53
unknown,6932581628551587653_7934856720519280241,26
unknown,7023508225280783630_2435497787933609345,48
unknown,7045385879014199782_7664210006817326200,41
unknown,7082604308563655163_3284853223376937530,17
unknown,7190036234784825145_15821227346278104,24
unknown,7190227552666038104_4489455642024347401,13
unknown,723557754440195905_5559854308103538871,6
unknown,7695947444343287736_5839400244047093361,48
unknown,7752680568469502414_8823836632198729330,26
unknown,7772122807211464864_1695660232339564180,25
unknown,8083810750557140557_3497240888546465110,48
unknown,8771687184883907183_560470307008174818,6
unknown,8985363948413581317_5010399926467379267,25
unknown,9007068113701344158_5346804496398232915,1
unknown,9015038162799366784_5266788216843215233,48
unknown,972805249037049533_6824724023728214958,34
Auto,3763456564082031685_4197474298102226223,36
Auto,4165028302226797882_6944634216935902777,12
Auto,5424605057205655632_1564872317974557211,29
Personal,2246204743954073935_5018342046087650486,48
Personal,2618179071464294002_2368011812749579707,42
Personal,3887968352206532697_4868215744677406188,48
Personal,4573549389283172330_825326041167365651,13
Personal,5931374132025946353_9045799168529566002,12
Personal,9005545258528639897_5299068120504172336,13
unknown,3287881259789304707_4670837322982092865,34
unknown,5205134780429084647_7158995998077431150,42
unknown,7564299758911517074_2219365920819238720,45
unknown,95352743356780698_5474678364496956310,45
Personal,2838715333534381654_8058086086554042734,6
Personal,3765563738368019074_4673178248284264707,24
Personal,5062290762023773943_4012074122283808808,34
Personal,5380431015996957515_4702462749589717433,42
Personal,6032618085290536997_4543252916112292509,2
Personal,6860142375296790704_5099037591523814170,6
Personal,7100264199147230820_6129131084486799259,26
Personal,7558048913046625208_8093957575833213834,13
unknown,4000054363044220065_1113671999275633104,36
unknown,5371304673103234666_1128380066392867143,45
unknown,6988903898144316186_2102409068115152300,12
unknown,8291557878129658901_2820181959118646688,24
unknown,9104528599730427526_3601964971439970109,13
Personal,2564061267141165908_8125718292817362797,13
Personal,3562246468827889706_1567327372031843792,6
Personal,7699540825076083338_6512457438379709296,51
Personal,9118538612249908565_5311935669895715657,1
unknown,2564345367761089041_1006117348588522345,8
Personal,1587977022127023146_4868872467303321417,27
Personal,4792736646281360694_2113033209106559213,39
Purchase,7540882285775506351_6439903386629134320,42
unknown,7264247818314925186_2462020570075032452,13
unknown,361930268828199757_5368729261096472307,45
Personal,4054404184011621397_6032263022770477481,37
unknown,7255776562749696170_1856282129102451023,36
Home Equity,7978235194727722259_3324897337366605819,1
Refinance,7801937838838385834_1554296651958439689,6
Personal,7828808981517656526_2645954103980351607,6
Refinance,4109278438560300284_8780089138593672726,48
Auto,8244113618351431061_7555261160618888776,12
Home Equity,2749746968543823848_7719718876913605694,25
Personal,3775083366117036928_978304564174964931,24
Purchase,8287964412116557418_2468446569244573847,34
Refinance,7747392504852698312_4428347876240794792,12
Refinance,3976544456893364736_968100560341181944,28
Purchase,6938345091986974324_7327579304774215159,48
Refinance,6938345091986974324_7327579304774215159,48
Personal,3105804066051465250_7184978079930539466,13
Auto,6647572983407001842_6055382947604266199,6
Purchase,5693175490094428472_5153680007226215059,6
Personal,5913682817101959166_1423966353346500470,36
Refinance,110047878166309662_2419906384617030958,10
Refinance,1274057378879264313_2151264344368215166,6
Personal,5615169697877048057_7627080977586001314,12
Personal,1787489469204901668_8364265984478614410,13
Refinance,2662661337528977155_5985062869050313014,12
Refinance,8179045179353146841_8347910049813805954,48
Refinance,7776261827013255314_8954516032868366821,51
Personal,7235235359847805609_5315521965750699151,42
Refinance,1955466765377699224_6962348827650865159,34
Purchase,5210285050982982416_731490105894994341,36
Auto,3817175148642580459_6956806543586599126,6
Refinance,888206851702388042_7033572464169578160,6
Refinance,9221364834584599456_6097433756488882459,13
Auto,1270102732101951812_7165750249241094228,53
Personal,79795791620041501_2892575567872630815,48
Refinance,3348001762899993614_5521268899276411612,29
Refinance,364135486065040588_7081059321364784516,47
Refinance,8748338506065042292_4213365091738652916,13
Purchase,3058503114515561858_6159744451030707170,28
Refinance,45968034594137526_1346248772369652484,34
Refinance,1761064426489921499_8449930372911170020,6
Personal,9045220090865458360_8597977277666508373,48
Auto,4928590675780761906_2211205985034058054,40
Refinance,8354051415752119682_6154330398747991678,9
Refinance,260038402088445244_5536318144669674623,12
Refinance,6562960416032788359_8736094913206770432,41
Refinance,8874931414069252590_7960329601703382318,55
Refinance,6192139204143073481_319368801526895364,13
Personal,8772961015762409261_2849388481450647667,36
Personal,4214907237453509748_2821868972699373389,36
Auto,2494519450383241405_346394457750088602,6
Refinance,7762099034496938566_6244478547412825669,37
Refinance,7531158263413889569_7043125591595909281,24
Personal,6647572983407001842_6055382947604266199,6
Refinance,1608612613062831533_4435439634831002793,36
Purchase,6208185506746597941_2686415179889256697,6
Personal,1722711981875279175_6127326874865016788,17
Personal,1236906355088861900_7174509019575369609,25
Refinance,2603860391638493598_5754293055491317000,51
Refinance,4146599476030558094_8793088493984924833,31
Personal,7929054105882383263_4372685029536028827,55
Home Equity,1592802028841302738_1433619940607649523,6
Personal,1913288456535647255_4623875625779556795,37
Purchase,618012105944510314_30795924965179574,34
